;time;x;y;fx;fy
;63;120;-120;68;63
;126;120;-120;68;63
;189;120;-120;68;63
;252;120;-117;41;167
;315;120;-114;41;167
;378;120;-112;41;167
;441;120;-109;41;167
;504;120;-104;43;167
;567;120;-102;43;167
;630;120;-99;43;167
;693;120;-94;43;167
;756;120;-92;43;167
;819;120;-89;43;167
;882;120;-87;49;142
;945;120;-83;49;142
;1008;120;-81;49;142
;1071;120;-79;49;142
;1134;120;-77;49;142
;1197;120;-73;45;139
;1260;120;-71;45;139
;1323;120;-69;45;139
;1386;120;-67;45;139
;1449;120;-64;50;129
;1512;120;-62;50;129
;1575;120;-60;50;129
;1638;120;-58;50;129
;1701;120;-55;50;129
;1764;120;-53;30;171
;1827;120;-51;30;171
;1890;120;-48;30;171
;1953;120;-43;30;171
;2016;120;-40;30;171
;2079;120;-38;29;175
;2142;120;-35;29;175
;2205;120;-30;29;175
;2268;120;-28;29;175
;2331;120;-25;29;175
;2394;120;-23;31;161
;2457;120;-18;31;161
;2520;120;-15;31;161
;2583;120;-13;31;161
;2646;120;-10;31;161
;2709;120;-5;35;164
;2772;120;-3;35;164
;2835;120;0;35;164
;2898;120;1;35;164
;2961;120;6;35;164
;3024;120;8;44;166
;3087;120;11;44;166
;3150;120;13;44;166
;3213;120;18;44;166
;3276;120;21;44;166
;3339;120;24;0;189
;3402;120;27;0;189
;3465;120;33;0;189
;3528;120;36;0;189
;3591;120;38;0;189
;3654;120;41;27;186
;3717;120;46;27;186
;3780;120;49;27;186
;3843;120;51;27;186
;3906;120;54;27;186
;3969;120;60;28;198
;4032;120;63;28;198
;4095;120;66;28;198
;4158;120;70;28;198
;4221;120;76;44;139
;4284;120;78;44;139
;4347;120;80;44;139
;4410;120;82;44;139
;4473;120;86;44;139
;4536;120;88;41;160
;4599;120;90;41;160
;4662;120;93;41;160
;4725;120;98;41;160
;4788;120;100;41;160
;4851;120;103;0;182
;4914;120;105;0;182
;4977;120;110;0;182
;5040;120;113;0;182
;5103;120;115;0;182
;5166;120;118;0;182
;5229;120;118;41;102
;5292;120;118;41;102
;5355;120;118;41;102
;5418;120;118;41;102
;5481;120;118;70;37
;5544;120;118;70;37
;5607;120;118;70;37
;5670;120;118;70;37
;5733;120;118;70;37
;5796;120;118;70;46
;5859;120;118;75;46
;5922;120;118;75;46
;5985;120;118;75;46
;6048;120;118;75;46
;6111;120;118;75;49
;6174;120;118;46;49
;6237;120;118;46;49
;6300;120;118;46;49
;6363;120;118;46;49
;6426;120;118;46;0
;6489;120;118;0;-122
;6552;120;117;29;-122
;6615;120;115;29;-122
;6678;120;113;29;28
;6741;120;113;29;28
;6804;120;113;29;28
;6867;120;116;33;117
;6930;120;117;33;117
;6993;120;119;33;117
;7056;120;120;33;117
;7119;120;122;33;117
;7182;120;122;38;0
;7245;120;122;38;0
;7308;120;122;38;-38
;7371;120;122;38;-38
;7434;120;122;38;-38
;7497;120;122;38;-38
;7560;120;122;52;-38
;7623;120;122;52;0
;7686;120;122;52;0
;7749;120;122;52;48
;7812;120;122;52;48
;7875;120;122;35;48
;7938;120;122;35;48
;8001;120;122;35;48
;8064;120;122;35;0
;8127;120;122;35;0
;8190;120;122;0;0
;8253;120;122;0;0
