;time;x;y;fx;fy
;63;120;-120;41;42
;126;120;-120;41;42
;189;120;-119;35;116
;252;120;-118;35;116
;315;120;-116;35;116
;378;120;-113;35;116
;441;120;-112;35;116
;504;120;-110;0;202
;567;120;-104;0;202
;630;120;-100;0;202
;693;120;-97;0;202
;756;120;-94;0;202
;819;120;-88;0;192
;882;120;-85;0;192
;945;120;-82;0;192
;1008;120;-79;0;192
;1071;120;-73;0;192
;1134;120;-70;0;188
;1197;120;-68;0;188
;1260;120;-65;0;188
;1323;120;-60;0;188
;1386;120;-57;0;188
;1449;120;-55;0;188
;1512;120;-52;0;188
;1575;120;-50;0;188
;1638;120;-45;0;188
;1701;120;-42;0;188
;1764;120;-40;0;188
;1827;120;-34;0;180
;1890;120;-32;0;180
;1953;120;-29;0;180
;2016;120;-27;0;180
;2079;120;-22;26;166
;2142;120;-19;26;166
;2205;120;-17;26;166
;2268;120;-14;26;166
;2331;120;-9;0;166
;2394;120;-7;0;157
;2457;120;-5;0;157
;2520;120;-3;0;157
;2583;120;1;0;157
;2646;120;3;0;157
;2709;120;5;0;174
;2772;120;7;0;174
;2835;120;12;0;174
;2898;120;15;0;174
;2961;120;17;0;174
;3024;120;20;0;181
;3087;120;22;0;181
;3150;120;28;0;181
;3213;120;30;0;181
;3276;120;33;0;181
;3339;120;35;0;181
;3402;120;41;0;196
;3465;120;45;0;196
;3528;120;48;0;196
;3591;120;51;0;196
;3654;120;57;0;166
;3717;120;60;0;166
;3780;120;62;0;166
;3843;120;65;0;166
;3906;120;70;0;166
;3969;120;72;0;152
;4032;120;74;0;152
;4095;120;76;0;152
;4158;120;80;0;152
;4221;120;82;0;152
;4284;120;84;0;181
;4347;120;87;0;181
;4410;120;92;0;181
;4473;120;94;0;181
;4536;120;97;0;181
;4599;120;101;0;119
;4662;120;102;0;119
;4725;120;104;0;119
;4788;120;105;0;119
;4851;120;107;0;119
;4914;120;111;0;170
;4977;120;113;0;170
;5040;120;116;0;170
;5103;120;118;0;170
;5166;120;123;33;77
;5229;120;123;33;77
;5292;120;123;33;77
;5355;120;123;33;77
;5418;120;123;33;77
;5481;120;123;45;77
;5544;120;123;45;60
;5607;120;123;45;60
;5670;120;123;45;60
;5733;120;123;45;60
;5796;120;123;33;60
;5859;120;123;33;59
;5922;120;123;33;59
;5985;120;123;33;59
;6048;120;123;33;59
;6111;120;123;38;55
;6174;120;123;38;55
;6237;120;123;38;55
;6300;120;123;38;55
;6363;120;123;0;55
;6426;120;123;0;31
;6489;120;123;0;31
;6552;120;123;0;31
